Lon,Lat
-79.27512,41.58524
-79.24699,41.6916
-79.21876,41.79795
-79.19044,41.90428
-79.16204,42.0106
-79.13354,42.11689
-79.10496,42.22318
-79.07629,42.32944
-79.04752,42.43568
-79.01866,42.5419
-78.98972,42.64811
-78.96067,42.7543
-78.93154,42.86047
-78.90231,42.96661
-78.87299,43.07274
-78.84358,43.17884
-78.81407,43.28493
-78.78447,43.39099
-78.75477,43.49703
-78.72498,43.60305
-78.69508,43.70904
-78.6651,43.81501
-78.63502,43.92096
-78.60484,44.02688
-78.57455,44.13278
-78.54418,44.23865
-78.5137,44.3445
-78.48312,44.45032
-78.45245,44.55611
-78.42168,44.66188
-78.39079,44.76762
-78.35982,44.87333
-78.32874,44.97902
-78.29755,45.08467
-78.26627,45.1903
-78.23488,45.29589
-78.20338,45.40146
-78.17179,45.507
-78.14009,45.6125
-78.10828,45.71798
-78.07637,45.82342
-78.04435,45.92883
-78.01222,46.03421
-77.97999,46.13956
-77.94765,46.24487
-77.91519,46.35015
-77.88264,46.45539
-77.84997,46.5606
-77.81718,46.66578
-77.78429,46.77092
-77.7513,46.87603
-77.71818,46.98109
-77.68495,47.08612
-77.65162,47.19112
-77.61816,47.29607
-77.58459,47.40099
-77.55092,47.50587
-77.51712,47.61072
-77.48321,47.71552
-77.44918,47.82028
-77.41503,47.925
-77.38077,48.02969
-77.34639,48.13433
-77.31189,48.23893
-77.27727,48.34348
-77.24253,48.448
-77.20766,48.55247
-77.17268,48.6569
-77.13758,48.76129
-77.10236,48.86563
-77.06701,48.96993
-77.03153,49.07418
-76.99593,49.17839
-76.96021,49.28255
-76.92436,49.38667
-76.88839,49.49073
-76.85229,49.59476
-76.81606,49.69873
-76.7797,49.80266
-76.74322,49.90654
-76.7066,50.01036
-76.66985,50.11414
-76.63297,50.21788
-76.59596,50.32156
-76.55882,50.42519
-82.7719,24.51196
-82.75384,24.61594
-82.73573,24.71997
-82.71758,24.82403
-82.69939,24.92814
-82.68114,25.03228
-82.66286,25.13647
-82.64452,25.24069
-82.62614,25.34496
-82.60771,25.44926
-82.58924,25.5536
-82.57072,25.65798
-82.55215,25.7624
-82.53353,25.86686
-82.51486,25.97135
-82.49615,26.07588
-82.47739,26.18045
-82.45858,26.28506
-82.43973,26.3897
-82.42082,26.49438
-82.40186,26.59909
-82.38287,26.70384
-82.36381,26.80863
-82.34471,26.91345
-82.32556,27.0183
-82.30636,27.12319
-82.28711,27.22812
-82.26781,27.33307
-82.24845,27.43806
-82.22905,27.54309
-82.2096,27.64814
-82.1901,27.75323
-82.17055,27.85835
-82.15094,27.96351
-82.13128,28.06869
-82.11157,28.17391
-82.09181,28.27915
-82.072,28.38443
-82.05214,28.48974
-82.03222,28.59508
-82.01225,28.70044
-81.99223,28.80584
-81.97215,28.91127
-81.95203,29.01672
-81.93184,29.1222
-81.91161,29.22771
-81.89132,29.33325
-81.87097,29.43882
-81.85057,29.54441
-81.83012,29.65003
-81.80962,29.75568
-81.78905,29.86135
-81.76843,29.96705
-81.74776,30.07277
-81.72703,30.17852
-81.70625,30.28429
-81.6854,30.39009
-81.66451,30.49591
-81.64355,30.60176
-81.62254,30.70763
-81.60147,30.81352
-81.58035,30.91943
-81.55917,31.02537
-81.53793,31.13133
-81.51662,31.23731
-81.49527,31.34331
-81.47385,31.44934
-81.45238,31.55538
-81.43085,31.66144
-81.40926,31.76753
-81.3876,31.87363
-81.3659,31.97976
-81.34412,32.0859
-81.3223,32.19206
-81.30041,32.29824
-81.27845,32.40443
-81.25644,32.51065
-81.23437,32.61688
-81.21223,32.72313
-81.19003,32.8294
-81.16778,32.93568
-81.14545,33.04198
-81.12308,33.14829
-81.10063,33.25462
-81.07812,33.36096
-81.05555,33.46732
-81.03291,33.57368
-81.01022,33.68007
-80.98745,33.78647
-80.96463,33.89288
-80.94173,33.9993
-80.91878,34.10574
-80.89576,34.21218
-80.87267,34.31865
-80.84952,34.42511
-80.8263,34.53159
-80.80302,34.63808
-80.77967,34.74459
-80.75625,34.8511
-80.73277,34.95762
-80.70921,35.06415
-80.68559,35.17068
-80.66191,35.27723
-80.63815,35.38379
-80.61433,35.49035
-80.59044,35.59691
-80.56647,35.70349
-80.54245,35.81007
-80.51835,35.91666
-80.49418,36.02325
-80.46994,36.12984
-80.44563,36.23645
-80.42124,36.34306
-80.39679,36.44967
-80.37227,36.55628
-80.34767,36.6629
-80.32301,36.76952
-80.29826,36.87614
-80.27345,36.98277
-80.24857,37.08939
-80.22361,37.19602
-80.19858,37.30265
-80.17347,37.40928
-80.14828,37.51591
-80.12303,37.62254
-80.0977,37.72917
-80.0723,37.8358
-80.04681,37.94243
-80.02126,38.04905
-79.99562,38.15567
-79.96991,38.26229
-79.94412,38.36892
-79.91826,38.47553
-79.89232,38.58214
-79.86629,38.68875
-79.8402,38.79535
-79.81402,38.90195
-79.78777,39.00854
-79.76143,39.11513
-79.73502,39.22171
-79.70852,39.32828
-79.68195,39.43485
-79.65529,39.54141
-79.62855,39.64796
-79.60173,39.75451
-79.57483,39.86104
-79.54784,39.96757
-79.52078,40.07409
-79.49363,40.1806
-79.4664,40.28709
-79.43908,40.39358
-79.41168,40.50006
-79.38419,40.60653
-79.35662,40.71298
-79.32897,40.81942
-79.30122,40.92585
-79.2734,41.03227
-79.24548,41.13867
-79.21748,41.24506
-79.1894,41.35144
-79.16122,41.4578
-79.13296,41.56414
-79.10461,41.67048
-79.07616,41.77679
-79.04763,41.88309
-79.01901,41.98937
-78.9903,42.09564
-78.9615,42.20189
-78.93261,42.30812
-78.90363,42.41433
-78.87454,42.52053
-78.84538,42.6267
-78.81612,42.73286
-78.78676,42.83899
-78.75732,42.94511
-78.72778,43.0512
-78.69814,43.15728
-78.6684,43.26333
-78.63858,43.36936
-78.60866,43.47537
-78.57864,43.58135
-78.54852,43.68732
-78.5183,43.79325
-78.48799,43.89917
-78.45759,44.00506
-78.42708,44.11092
-78.39647,44.21677
-78.36576,44.32258
-78.33495,44.42837
-78.30405,44.53413
-78.27304,44.63987
-78.24193,44.74557
-78.21072,44.85125
-78.17941,44.95691
-78.14799,45.06253
-78.11646,45.16813
-78.08484,45.27369
-78.05311,45.37922
-78.02128,45.48473
-77.98933,45.5902
-77.95729,45.69564
-77.92513,45.80106
-77.89288,45.90644
-77.8605,46.01178
-77.82803,46.1171
-77.79545,46.22238
-77.76275,46.32763
-77.72995,46.43283
-77.69703,46.53801
-77.66401,46.64316
-77.63087,46.74826
-77.59762,46.85334
-77.56426,46.95837
-77.53078,47.06337
-77.49719,47.16833
-77.46349,47.27326
-77.42967,47.37815
-77.39574,47.48299
-77.36169,47.5878
-77.32753,47.69257
-77.29324,47.7973
-77.25884,47.90199
-77.22433,48.00664
-77.18969,48.11125
-77.15493,48.21582
-77.12005,48.32034
-77.08505,48.42483
-77.04993,48.52927
-77.01469,48.63366
-76.97932,48.73802
-76.94383,48.84233
-76.90823,48.94659
-76.87248,49.05081
-76.83662,49.15498
-76.80064,49.25911
-76.76452,49.3632
-76.72828,49.46723
-76.69191,49.57122
-76.65541,49.67516
-76.61878,49.77906
-76.58202,49.8829
-76.54514,49.9867
-76.50812,50.09045
-76.47096,50.19414
-76.43368,50.29779
-76.39626,50.40139
-82.65766,24.49549
-82.63947,24.59944
-82.62122,24.70344
-82.60293,24.80747
-82.58459,24.91155
-82.56621,25.01567
-82.54778,25.11982
-82.5293,25.22402
-82.51077,25.32826
-82.4922,25.43253
-82.47359,25.53685
-82.45492,25.6412
-82.4362,25.74559
-82.41744,25.85002
-82.39864,25.95448
-82.37978,26.05899
-82.36087,26.16353
-82.34192,26.26811
-82.32291,26.37272
-82.30386,26.47737
-82.28476,26.58206
-82.26561,26.68678
-82.24641,26.79153
-82.22717,26.89633
-82.20786,27.00115
-82.18851,27.10601
-82.16911,27.21091
-82.14967,27.31584
-82.13017,27.4208
-82.11061,27.52579
-82.09101,27.63082
-82.07136,27.73588
-82.05165,27.84097
-82.03189,27.9461
-82.01208,28.05126
-81.99223,28.15644
-81.97231,28.26166
-81.95235,28.36691
-81.93233,28.47219
-81.91226,28.5775
-81.89214,28.68283
-81.87196,28.7882
-81.85173,28.8936
-81.83144,28.99903
-81.8111,29.10448
-81.79071,29.20996
-81.77026,29.31547
-81.74976,29.42101
-81.72921,29.52657
-81.7086,29.63216
-81.68793,29.73778
-81.66721,29.84342
-81.64644,29.94909
-81.6256,30.05478
-81.60471,30.16051
-81.58377,30.26625
-81.56277,30.37202
-81.54171,30.47781
-81.52059,30.58363
-81.49942,30.68947
-81.4782,30.79533
-81.4569,30.90121
-81.43556,31.00712
-81.41415,31.11305
-81.39269,31.219
-81.37117,31.32498
-81.34959,31.43097
-81.32796,31.53699
-81.30626,31.64302
-81.2845,31.74907
-81.26268,31.85515
-81.24081,31.96124
-81.21886,32.06736
-81.19687,32.17349
-81.17481,32.27964
-81.15269,32.3858
-81.13051,32.49199
-81.10827,32.59819
-81.08596,32.70441
-81.06359,32.81065
-81.04117,32.9169
-81.01868,33.02317
-80.99612,33.12945
-80.9735,33.23574
-80.95082,33.34206
-80.92808,33.44839
-80.90527,33.55473
-80.88239,33.66108
-80.85946,33.76745
-80.83646,33.87383
-80.81339,33.98022
-80.79026,34.08663
-80.76706,34.19305
-80.7438,34.29947
-80.72047,34.40591
-80.69707,34.51236
-80.67361,34.61883
-80.65009,34.7253
-80.62649,34.83178
-80.60282,34.93827
-80.57909,35.04477
-80.55529,35.15128
-80.53143,35.25779
-80.50749,35.36431
-80.48348,35.47084
-80.45941,35.57738
-80.43526,35.68393
-80.41106,35.79047
-80.38677,35.89703
-80.36241,36.00359
-80.33799,36.11016
-80.31349,36.21673
-80.28893,36.32331
-80.26429,36.42989
-80.23958,36.53647
-80.21479,36.64306
-80.18994,36.74965
-80.16501,36.85624
-80.14001,36.96284
-80.11494,37.06944
-80.08978,37.17603
-80.06456,37.28263
-80.03926,37.38923
-80.01389,37.49583
-79.98844,37.60243
-79.96292,37.70903
-79.93732,37.81562
-79.91164,37.92222
-79.88589,38.02882
-79.86007,38.13541
-79.83416,38.242
-79.80818,38.34859
-79.78212,38.45517
-79.75598,38.56175
-79.72976,38.66833
-79.70347,38.7749
-79.67709,38.88147
-79.65063,38.98803
-79.6241,39.09458
-79.59748,39.20113
-79.57079,39.30767
-79.54401,39.41421
-79.51715,39.52074
-79.49021,39.62726
-79.46319,39.73378
-79.43608,39.84028
-79.4089,39.94678
-79.38162,40.05326
-79.35427,40.15974
-79.32684,40.2662
-79.29931,40.37266
-79.27171,40.47911
-79.24401,40.58554
-79.21623,40.69197
-79.18837,40.79838
-79.16042,40.90478
-79.13238,41.01116
-79.10426,41.11753
-79.07604,41.22389
-79.04774,41.33023
-79.01936,41.43657
-78.99088,41.54288
-78.96231,41.64918
-78.93365,41.75547
-78.90491,41.86173
-78.87608,41.96798
-78.84715,42.07422
-78.81813,42.18044
-78.78902,42.28663
-78.75982,42.39281
-78.73052,42.49898
-78.70113,42.60512
-78.67165,42.71125
-78.64208,42.81735
-78.61241,42.92343
-78.58265,43.0295
-78.55279,43.13554
-78.52283,43.24156
-78.49278,43.34756
-78.46263,43.45353
-78.43239,43.55949
-78.40205,43.66542
-78.37161,43.77132
-78.34107,43.87721
-78.31043,43.98307
-78.2797,44.0889
-78.24886,44.19471
-78.21793,44.30049
-78.18689,44.40625
-78.15575,44.51198
-78.12451,44.61768
-78.09317,44.72335
-78.06172,44.829
-78.03017,44.93462
-77.99852,45.04021
-77.96677,45.14577
-77.93491,45.25131
-77.90294,45.35681
-77.87086,45.46228
-77.83868,45.56773
-77.8064,45.67314
-77.77401,45.77851
-77.74151,45.88386
-77.7089,45.98918
-77.67618,46.09446
-77.64336,46.19971
-77.61042,46.30492
-77.57737,46.4101
-77.54421,46.51525
-77.51094,46.62036
-77.47755,46.72543
-77.44406,46.83047
-77.41045,46.93547
-77.37672,47.04044
-77.34289,47.14537
-77.30894,47.25026
-77.27487,47.35512
-77.24068,47.45993
-77.20638,47.56471
-77.17197,47.66945
-77.13743,47.77414
-77.10278,47.8788
-77.068,47.98342
-77.0331,48.08799
-76.99809,48.19253
-76.96295,48.29702
-76.9277,48.40147
-76.89232,48.50587
-76.85681,48.61024
-76.82119,48.71456
-76.78544,48.81884
-76.74957,48.92307
-76.71356,49.02726
-76.67744,49.1314
-76.64118,49.23549
-76.6048,49.33954
-76.56829,49.44355
-76.53165,49.5475
-76.49489,49.65141
-76.45799,49.75527
-76.42097,49.85908
-76.3838,49.96284
-76.34651,50.06656
-76.30909,50.17022
-76.27153,50.27384
-76.23384,50.3774
-82.54347,24.47888
-82.52513,24.58281
-82.50675,24.68678
-82.48832,24.79078
-82.46984,24.89483
-82.45131,24.99892
-82.43274,25.10305
-82.41412,25.20722
-82.39545,25.31143
-82.37674,25.41567
-82.35798,25.51996
-82.33917,25.62428
-82.32031,25.72865
-82.30141,25.83305
-82.28246,25.93748
-82.26345,26.04196
-82.2444,26.14647
-82.2253,26.25102
-82.20615,26.35561
-82.18695,26.46023
-82.16771,26.56489
-82.14841,26.66958
-82.12906,26.77431
-82.10966,26.87907
-82.09022,26.98387
-82.07072,27.0887
-82.05117,27.19357
-82.03157,27.29847
-82.01192,27.4034
-81.99223,27.50837
-81.97247,27.61337
-81.95267,27.7184
-81.93281,27.82346
-81.9129,27.92855
-81.89294,28.03368
-81.87292,28.13884
-81.85286,28.24403
-81.83275,28.34925
-81.81258,28.4545
-81.79235,28.55978
-81.77207,28.66509
-81.75174,28.77043
-81.73135,28.8758
-81.71091,28.98119
-81.69042,29.08662
-81.66988,29.19207
-81.64927,29.29755
-81.62862,29.40306
-81.6079,29.50859
-81.58714,29.61415
-81.56631,29.71974
-81.54543,29.82535
-81.5245,29.93099
-81.5035,30.03666
-81.48245,30.14235
-81.46135,30.24806
-81.44019,30.3538
-81.41897,30.45957
-81.3977,30.56535
-81.37636,30.67116
-81.35497,30.777
-81.33352,30.88285
-81.31201,30.98873
-81.29044,31.09463
-81.26881,31.20055
-81.24713,31.3065
-81.22539,31.41246
-81.20358,31.51844
-81.18172,31.62445
-81.1598,31.73047
-81.13782,31.83652
-81.11578,31.94258
-81.09367,32.04867
-81.0715,32.15477
-81.04928,32.26089
-81.02699,32.36703
-81.00464,32.47318
-80.98222,32.57935
-80.95975,32.68554
-80.93722,32.79175
-80.91462,32.89797
-80.89195,33.00421
-80.86922,33.11046
-80.84644,33.21673
-80.82359,33.32301
-80.80067,33.42931
-80.77769,33.53562
-80.75464,33.64194
-80.73153,33.74828
-80.70835,33.85463
-80.68511,33.96099
-80.6618,34.06737
-80.63844,34.17376
-80.61499,34.28016
-80.59148,34.38656
-80.56792,34.49298
-80.54427,34.59941
-80.52057,34.70586
-80.4968,34.81231
-80.47295,34.91877
-80.44904,35.02523
-80.42506,35.13171
-80.40101,35.2382
-80.37689,35.34469
-80.35271,35.45119
-80.32845,35.55769
-80.30412,35.66421
-80.27973,35.77073
-80.25526,35.87725
-80.23072,35.98379
-80.20612,36.09032
-80.18143,36.19687
-80.15668,36.30341
-80.13186,36.40996
-80.10696,36.51651
-80.08199,36.62307
-80.05695,36.72963
-80.03183,36.83619
-80.00664,36.94275
-79.98138,37.04932
-79.95603,37.15589
-79.93062,37.26245
-79.90514,37.36902
-79.87957,37.47559
-79.85393,37.58216
-79.82822,37.68873
-79.80242,37.7953
-79.77656,37.90186
-79.75061,38.00842
-79.72459,38.11498
-79.69849,38.22154
-79.67231,38.3281
-79.64605,38.43465
-79.61972,38.5412
-79.5933,38.64775
-79.56681,38.75429
-79.54024,38.86082
-79.51358,38.96735
-79.48685,39.07388
-79.46003,39.18039
-79.43314,39.28691
-79.40616,39.39341
-79.3791,39.49991
-79.35196,39.6064
-79.32473,39.71288
-79.29742,39.81936
-79.27003,39.92582
-79.24255,40.03228
-79.215,40.13872
-79.18736,40.24516
-79.15962,40.35158
-79.13181,40.458
-79.10391,40.5644
-79.07593,40.67079
-79.04785,40.77717
-79.01969,40.88354
-78.99145,40.98989
-78.96311,41.09623
-78.93468,41.20256
-78.90617,41.30887
-78.87758,41.41517
-78.84888,41.52145
-78.82011,41.62772
-78.79124,41.73397
-78.76228,41.84021
-78.73323,41.94643
-78.70409,42.05263
-78.67485,42.15881
-78.64552,42.26498
-78.6161,42.37113
-78.58659,42.47726
-78.55698,42.58337
-78.52728,42.68946
-78.49749,42.79554
-78.4676,42.90159
-78.43761,43.00762
-78.40753,43.11363
-78.37736,43.21962
-78.34708,43.32558
-78.31671,43.43153
-78.28625,43.53745
-78.25568,43.64335
-78.22501,43.74922
-78.19424,43.85507
-78.16338,43.9609
-78.13242,44.0667
-78.10136,44.17248
-78.07019,44.27823
-78.03893,44.38395
-78.00755,44.48965
-77.97608,44.59532
-77.9445,44.70096
-77.91283,44.80658
-77.88105,44.91217
-77.84916,45.01772
-77.81717,45.12325
-77.78507,45.22876
-77.75287,45.33422
-77.72057,45.43966
-77.68815,45.54507
-77.65562,45.65045
-77.62299,45.7558
-77.59025,45.86111
-77.5574,45.96639
-77.52444,46.07164
-77.49137,46.17686
-77.45819,46.28204
-77.4249,46.38719
-77.3915,46.4923
-77.35799,46.59738
-77.32436,46.70242
-77.29061,46.80743
-77.25676,46.9124
-77.22279,47.01733
-77.1887,47.12223
-77.1545,47.22709
-77.12018,47.33191
-77.08575,47.43669
-77.05119,47.54144
-77.01652,47.64614
-76.98173,47.7508
-76.94682,47.85543
-76.91179,47.96001
-76.87664,48.06455
-76.84137,48.16905
-76.80598,48.27351
-76.77046,48.37793
-76.73483,48.4823
-76.69907,48.58664
-76.66318,48.69092
-76.62717,48.79517
-76.59103,48.89936
-76.55476,49.00352
-76.51838,49.10762
-76.48186,49.21169
-76.44521,49.3157
-76.40844,49.41967
-76.37154,49.5236
-76.3345,49.62747
-76.29733,49.7313
-76.26004,49.83508
-76.22261,49.9388
-76.18504,50.04249
-76.14735,50.14612
-76.10952,50.2497
-76.07156,50.35323
-82.42933,24.46215
-82.41085,24.56605
-82.39233,24.66998
-82.37375,24.77396
-82.35513,24.87799
-82.33646,24.98204
-82.31775,25.08615
-82.29899,25.19028
-82.28018,25.29446
-82.26133,25.39868
-82.24242,25.50294
-82.22347,25.60724
-82.20447,25.71157
-82.18542,25.81594
-82.16632,25.92035
-82.14717,26.0248
-82.12798,26.12928
-82.10873,26.2338
-82.08944,26.33836
-82.0701,26.44295
-82.0507,26.54758
-82.03126,26.65224
-82.01176,26.75694
-81.99222,26.86168
-81.97263,26.96645
-81.95298,27.07125
-81.93328,27.17609
-81.91354,27.28096
-81.89373,27.38586
-81.87389,27.4908
-81.85398,27.59577
-81.83402,27.70077
-81.81402,27.80581
-81.79396,27.91088
-81.77385,28.01597
-81.75368,28.1211
-81.73347,28.22626
-81.7132,28.33145
-81.69287,28.43667
-81.67249,28.54192
-81.65206,28.6472
-81.63158,28.75251
-81.61104,28.85785
-81.59045,28.96322
-81.56979,29.06861
-81.5491,29.17404
-81.52834,29.27949
-81.50752,29.38497
-81.48665,29.49047
-81.46572,29.596
-81.44474,29.70156
-81.42371,29.80715
-81.40261,29.91276
-81.38146,30.01839
-81.36025,30.12405
-81.33899,30.22974
-81.31767,30.33545
-81.29629,30.44118
-81.27485,30.54694
-81.25336,30.65272
-81.2318,30.75852
-81.21019,30.86435
-81.18852,30.9702
-81.16679,31.07607
-81.145,31.18196
-81.12315,31.28787
-81.10124,31.3938
-81.07928,31.49976
-81.05725,31.60574
-81.03516,31.71173
-81.01301,31.81775
-80.9908,31.92378
-80.96853,32.02983
-80.9462,32.1359
-80.92381,32.24199
-80.90134,32.3481
-80.87883,32.45423
-80.85625,32.56037
-80.8336,32.66653
-80.8109,32.7727
-80.78813,32.87889
-80.7653,32.9851
-80.7424,33.09132
-80.71944,33.19756
-80.69641,33.30381
-80.67332,33.41008
-80.65017,33.51636
-80.62695,33.62265
-80.60367,33.72896
-80.58031,33.83528
-80.5569,33.94162
-80.53342,34.04796
-80.50987,34.15432
-80.48625,34.26068
-80.46257,34.36706
-80.43882,34.47345
-80.41501,34.57985
-80.39112,34.68626
-80.36716,34.79268
-80.34315,34.89911
-80.31905,35.00555
-80.2949,35.112
-80.27067,35.21845
-80.24637,35.32491
-80.222,35.43138
-80.19756,35.53786
-80.17306,35.64434
-80.14848,35.75083
-80.12383,35.85732
-80.09911,35.96383
-80.07431,36.07033
-80.04945,36.17684
-80.02451,36.28336
-79.9995,36.38987
-79.97441,36.4964
-79.94926,36.60292
-79.92403,36.70945
-79.89872,36.81598
-79.87334,36.92251
-79.84789,37.02905
-79.82236,37.13558
-79.79676,37.24212
-79.77108,37.34866
-79.74532,37.4552
-79.7195,37.56173
-79.69359,37.66827
-79.6676,37.7748
-79.64154,37.88134
-79.6154,37.98787
-79.58919,38.0944
-79.56289,38.20093
-79.53652,38.30745
-79.51007,38.41397
-79.48354,38.52049
-79.45692,38.62701
-79.43024,38.73351
-79.40347,38.84002
-79.37661,38.94652
-79.34968,39.05301
-79.32266,39.1595
-79.29556,39.26598
-79.26839,39.37245
-79.24113,39.47892
-79.21378,39.58537
-79.18636,39.69183
-79.15884,39.79827
-79.13125,39.9047
-79.10357,40.01112
-79.07581,40.11754
-79.04796,40.22394
-79.02003,40.33033
-78.992,40.43672
-78.9639,40.54309
-78.93571,40.64945
-78.90742,40.75579
-78.87906,40.86213
-78.8506,40.96845
-78.82205,41.07476
-78.79342,41.18106
-78.7647,41.28734
-78.73589,41.3936
-78.70699,41.49986
-78.67799,41.60609
-78.64891,41.71231
-78.61974,41.81852
-78.59047,41.9247
-78.56111,42.03087
-78.53166,42.13702
-78.50212,42.24316
-78.47248,42.34928
-78.44276,42.45538
-78.41293,42.56145
-78.38301,42.66751
-78.353,42.77355
-78.32288,42.87957
-78.29268,42.98557
-78.26237,43.09155
-78.23198,43.19751
-78.20148,43.30344
-78.17089,43.40935
-78.1402,43.51524
-78.10941,43.62111
-78.07851,43.72695
-78.04752,43.83277
-78.01643,43.93856
-77.98524,44.04433
-77.95395,44.15007
-77.92255,44.25579
-77.89106,44.36148
-77.85946,44.46715
-77.82776,44.57278
-77.79595,44.6784
-77.76404,44.78398
-77.73203,44.88953
-77.69991,44.99506
-77.66768,45.10056
-77.63535,45.20602
-77.60291,45.31146
-77.57037,45.41687
-77.53771,45.52225
-77.50495,45.62759
-77.47208,45.7329
-77.4391,45.83818
-77.40601,45.94344
-77.37281,46.04865
-77.3395,46.15383
-77.30608,46.25898
-77.27254,46.3641
-77.2389,46.46918
-77.20514,46.57422
-77.17126,46.67923
-77.13728,46.78421
-77.10318,46.88914
-77.06896,46.99404
-77.03462,47.09891
-77.00018,47.20373
-76.96561,47.30852
-76.93092,47.41327
-76.89612,47.51798
-76.86119,47.62265
-76.82615,47.72728
-76.79099,47.83187
-76.75571,47.93642
-76.7203,48.04093
-76.68478,48.1454
-76.64912,48.24982
-76.61336,48.35421
-76.57746,48.45855
-76.54144,48.56285
-76.50529,48.6671
-76.46902,48.77131
-76.43262,48.87547
-76.3961,48.9796
-76.35944,49.08367
-76.32266,49.1877
-76.28575,49.29168
-76.24871,49.39562
-76.21154,49.4995
-76.17424,49.60335
-76.13681,49.70714
-76.09924,49.81089
-76.06155,49.91458
-76.02371,50.01823
-75.98574,50.12182
-75.94764,50.22537
-75.9094,50.32887
-82.31523,24.44528
-82.29661,24.54915
-82.27795,24.65306
-82.25923,24.75702
-82.24047,24.86101
-82.22166,24.96504
-82.20281,25.06911
-82.18391,25.17322
-82.16496,25.27737
-82.14596,25.38156
-82.12691,25.48579
-82.10782,25.59006
-82.08867,25.69436
-82.06948,25.79871
-82.05024,25.90309
-82.03094,26.00751
-82.0116,26.11196
-81.99222,26.21645
-81.97278,26.32098
-81.95329,26.42554
-81.93375,26.53014
-81.91415,26.63478
-81.89452,26.73945
-81.87482,26.84415
-81.85508,26.94889
-81.83529,27.05367
-81.81544,27.15848
-81.79555,27.26332
-81.7756,27.36819
-81.75559,27.4731
-81.73554,27.57804
-81.71544,27.68302
-81.69528,27.78802
-81.67507,27.89306
-81.65481,27.99813
-81.63449,28.10323
-81.61412,28.20836
-81.5937,28.31352
-81.57323,28.41871
-81.5527,28.52393
-81.5321,28.62918
-81.51147,28.73446
-81.49078,28.83977
-81.47002,28.94511
-81.44923,29.05047
-81.42836,29.15587
-81.40745,29.26129
-81.38648,29.36674
-81.36546,29.47221
-81.34437,29.57771
-81.32323,29.68324
-81.30204,29.7888
-81.28078,29.89438
-81.25948,29.99998
-81.23811,30.10561
-81.21668,30.21127
-81.19521,30.31695
-81.17366,30.42265
-81.15207,30.52838
-81.13041,30.63413
-81.1087,30.7399
-81.08692,30.8457
-81.06509,30.95152
-81.0432,31.05736
-81.02125,31.16322
-80.99923,31.2691
-80.97716,31.37501
-80.95503,31.48093
-80.93284,31.58688
-80.91058,31.69284
-80.88827,31.79883
-80.86589,31.90483
-80.84345,32.01085
-80.82095,32.11689
-80.79839,32.22295
-80.77577,32.32903
-80.75308,32.43512
-80.73033,32.54124
-80.70752,32.64737
-80.68465,32.75351
-80.66171,32.85967
-80.6387,32.96585
-80.61564,33.07204
-80.59251,33.17825
-80.56931,33.28447
-80.54604,33.39071
-80.52272,33.49696
-80.49933,33.60322
-80.47587,33.7095
-80.45235,33.81578
-80.42876,33.92208
-80.4051,34.0284
-80.38137,34.13473
-80.35758,34.24106
-80.33372,34.34741
-80.3098,34.45377
-80.2858,34.56014
-80.26174,34.66652
-80.23761,34.77291
-80.21341,34.87931
-80.18914,34.98571
-80.1648,35.09213
-80.14039,35.19855
-80.11591,35.30498
-80.09136,35.41142
-80.06674,35.51786
-80.04205,35.62432
-80.0173,35.73077
-79.99246,35.83724
-79.96755,35.94371
-79.94257,36.05018
-79.91753,36.15666
-79.8924,36.26315
-79.86721,36.36963
-79.84194,36.47612
-79.8166,36.58262
-79.79118,36.68912
-79.76569,36.79562
-79.74012,36.90211
-79.71448,37.00862
-79.68876,37.11512
-79.66297,37.22163
-79.6371,37.32814
-79.61116,37.43464
-79.58514,37.54115
-79.55904,37.64765
-79.53286,37.75416
-79.50661,37.86066
-79.48028,37.96716
-79.45387,38.07366
-79.42738,38.18015
-79.40081,38.28665
-79.37416,38.39314
-79.34743,38.49962
-79.32063,38.60611
-79.29374,38.71258
-79.26677,38.81905
-79.23972,38.92552
-79.21259,39.03198
-79.18537,39.13844
-79.15808,39.24488
-79.1307,39.35133
-79.10324,39.45776
-79.07569,39.56419
-79.04807,39.67061
-79.02036,39.77702
-78.99255,39.88342
-78.96467,39.98981
-78.93671,40.09619
-78.90865,40.20256
-78.88051,40.30893
-78.85229,40.41528
-78.82397,40.52161
-78.79557,40.62794
-78.76708,40.73426
-78.73851,40.84056
-78.70984,40.94685
-78.68109,41.05313
-78.65224,41.15939
-78.62331,41.26564
-78.59429,41.37187
-78.56518,41.47809
-78.53597,41.58429
-78.50668,41.69048
-78.47729,41.79665
-78.44781,41.90281
-78.41824,42.00895
-78.38857,42.11507
-78.35881,42.22117
-78.32896,42.32726
-78.29901,42.43332
-78.26897,42.53937
-78.23883,42.64539
-78.2086,42.7514
-78.17827,42.85739
-78.14784,42.96336
-78.11732,43.0693
-78.0867,43.17522
-78.05598,43.28113
-78.02516,43.387
-77.99425,43.49286
-77.96323,43.59869
-77.93211,43.70451
-77.90089,43.81029
-77.86958,43.91605
-77.83817,44.02179
-77.80664,44.1275
-77.77502,44.23318
-77.74329,44.33884
-77.71146,44.44447
-77.67953,44.55008
-77.6475,44.65566
-77.61536,44.76121
-77.58311,44.86673
-77.55076,44.97222
-77.5183,45.07769
-77.48573,45.18312
-77.45306,45.28852
-77.42028,45.3939
-77.38739,45.49924
-77.35439,45.60455
-77.32128,45.70984
-77.28806,45.81508
-77.25474,45.9203
